word,value,condition,variable,model
toxin,3,Sort,meanings,35
whimper,1,Sort,meanings,35
asthma,2,Sort,meanings,35
shirt,1,Sort,meanings,35
vulture,2,Sort,meanings,35
leopard,2,Sort,meanings,35
applause,1,Sort,meanings,35
county,1,Sort,meanings,35
pumpkin,1,Sort,meanings,35
strand,4,Sort,meanings,35
trend,3,Sort,meanings,35
spring,10,Sort,meanings,35
power,7,Sort,meanings,35
nectar,3,Sort,meanings,35
saloon,2,Sort,meanings,35
mural,2,Sort,meanings,35
mug,4,Sort,meanings,35
portrait,1,Sort,meanings,35
shark,1,Sort,meanings,35
cough,3,Sort,meanings,35
slope,5,Sort,meanings,35
anger,3,Sort,meanings,35
ceiling,3,Sort,meanings,35
chew,3,Sort,meanings,35
pamphlet,2,Sort,meanings,35
myth,4,Sort,meanings,35
stride,2,Sort,meanings,35
smear,5,Sort,meanings,35
outrage,2,Sort,meanings,35
marvel,2,Sort,meanings,35
mood,4,Sort,meanings,35
message,3,Sort,meanings,35
progress,4,Sort,meanings,35
hurdle,1,Sort,meanings,35
squash,3,Sort,meanings,35
palace,2,Sort,meanings,35
costume,1,Sort,meanings,35
mother,7,Sort,meanings,35
author,3,Sort,meanings,35
terror,2,Sort,meanings,35
toilet,3,Sort,meanings,35
bounce,2,Sort,meanings,35
cushion,1,Sort,meanings,35
glee,2,Sort,meanings,35
tumble,2,Sort,meanings,35
cease,3,Sort,meanings,35
artist,3,Sort,meanings,35
sin,4,Sort,meanings,35
whisper,2,Sort,meanings,35
apple,3,Sort,meanings,35
heaven,3,Sort,meanings,35
tiger,3,Sort,meanings,35
monkey,2,Sort,meanings,35
jewel,2,Sort,meanings,35
phase,3,Sort,meanings,35
neutral,3,Sort,meanings,35
ease,3,Sort,meanings,35
troll,1,Sort,meanings,35
sword,2,Sort,meanings,35
lust,3,Sort,meanings,35
consent,2,Sort,meanings,35
transit,1,Sort,meanings,35
cure,4,Sort,meanings,35
excuse,2,Sort,meanings,35
triumph,2,Sort,meanings,35
reason,4,Sort,meanings,35
breast,4,Sort,meanings,35
pause,3,Sort,meanings,35
bracket,2,Sort,meanings,35
essence,2,Sort,meanings,35
limit,2,Sort,meanings,35
shaft,3,Sort,meanings,35
duty,4,Sort,meanings,35
ruffle,2,Sort,meanings,35
person,3,Sort,meanings,35
metal,3,Sort,meanings,35
guitar,10,Sort,meanings,35
dandruff,2,Sort,meanings,35
blouse,2,Sort,meanings,35
zebra,1,Sort,meanings,35
trousers,2,Sort,meanings,35
typhoon,1,Sort,meanings,35
giraffe,1,Sort,meanings,35
hostage,1,Sort,meanings,35
bead,2,Sort,meanings,35
lunch,2,Sort,meanings,35
sandwich,1,Sort,meanings,35
phantom,2,Sort,meanings,35
concept,2,Sort,meanings,35
blood,3,Sort,meanings,35
service,5,Sort,meanings,35
ulcer,2,Sort,meanings,35
sweater,2,Sort,meanings,35
stove,1,Sort,meanings,35
slum,2,Sort,meanings,35
necklace,2,Sort,meanings,35
doctrine,2,Sort,meanings,35
apron,2,Sort,meanings,35
ham,3,Sort,meanings,35
candle,3,Sort,meanings,35
rain,4,Sort,meanings,35
escort,2,Sort,meanings,35
parrot,2,Sort,meanings,35
talent,2,Sort,meanings,35
fame,2,Sort,meanings,35
leisure,1,Sort,meanings,35
balloon,2,Sort,meanings,35
risk,3,Sort,meanings,35
menace,2,Sort,meanings,35
midst,1,Sort,meanings,35
complex,3,Sort,meanings,35
cricket,2,Sort,meanings,35
cancer,2,Sort,meanings,35
wallet,2,Sort,meanings,35
toast,2,Sort,meanings,35
merchant,2,Sort,meanings,35
sister,2,Sort,meanings,35
punch,5,Sort,meanings,35
bulge,2,Sort,meanings,35
project,4,Sort,meanings,35
lumber,2,Sort,meanings,35
squeeze,3,Sort,meanings,35
method,3,Sort,meanings,35
wish,3,Sort,meanings,35
pension,2,Sort,meanings,35
moth,3,Sort,meanings,35
beggar,2,Sort,meanings,35
trumpet,2,Sort,meanings,35
mansion,2,Sort,meanings,35
victim,2,Sort,meanings,35
wood,5,Sort,meanings,35
notion,3,Sort,meanings,35
plea,3,Sort,meanings,35
reject,5,Sort,meanings,35
neglect,4,Sort,meanings,35
attempt,3,Sort,meanings,35
doctor,3,Sort,meanings,35
texture,2,Sort,meanings,35
snail,2,Sort,meanings,35
button,3,Sort,meanings,35
class,7,Sort,meanings,35
version,2,Sort,meanings,35
grind,3,Sort,meanings,35
respect,4,Sort,meanings,35
throat,3,Sort,meanings,35
passion,3,Sort,meanings,35
parade,2,Sort,meanings,35
fault,3,Sort,meanings,35
aspect,3,Sort,meanings,35
circuit,3,Sort,meanings,35
column,3,Sort,meanings,35
gain,4,Sort,meanings,35
virtue,2,Sort,meanings,35
art,5,Sort,meanings,35
vowel,5,Sort,meanings,35
spinach,2,Sort,meanings,35
dessert,3,Sort,meanings,35
lobster,4,Sort,meanings,35
shrug,1,Sort,meanings,35
scalpel,2,Sort,meanings,35
waitress,1,Sort,meanings,35
fortress,2,Sort,meanings,35
cottage,3,Sort,meanings,35
console,4,Sort,meanings,35
garbage,2,Sort,meanings,35
nuisance,3,Sort,meanings,35
luck,2,Sort,meanings,35
issue,5,Sort,meanings,35
passage,4,Sort,meanings,35
head,10,Sort,meanings,35
pest,3,Sort,meanings,35
moisture,2,Sort,meanings,35
prison,3,Sort,meanings,35
beer,2,Sort,meanings,35
hammock,1,Sort,meanings,35
python,2,Sort,meanings,35
surgeon,2,Sort,meanings,35
chauffeur,1,Sort,meanings,35
venom,3,Sort,meanings,35
guilt,1,Sort,meanings,35
dare,3,Sort,meanings,35
donkey,2,Sort,meanings,35
despair,2,Sort,meanings,35
ladder,2,Sort,meanings,35
wrath,1,Sort,meanings,35
nurture,2,Sort,meanings,35
wisdom,3,Sort,meanings,35
feat,2,Sort,meanings,35
employ,2,Sort,meanings,35
reptile,1,Sort,meanings,35
pupil,3,Sort,meanings,35
bondage,2,Sort,meanings,35
leaf,3,Sort,meanings,35
island,2,Sort,meanings,35
hate,3,Sort,meanings,35
monster,2,Sort,meanings,35
desert,2,Sort,meanings,35
mirror,3,Sort,meanings,35
resort,1,Sort,meanings,35
delight,3,Sort,meanings,35
recall,2,Sort,meanings,35
hope,3,Sort,meanings,35
plasma,2,Sort,meanings,35
lace,2,Sort,meanings,35
jacket,2,Sort,meanings,35
cotton,2,Sort,meanings,35
smell,3,Sort,meanings,35
curtain,2,Sort,meanings,35
kill,4,Sort,meanings,35
pleasure,2,Sort,meanings,35
battle,4,Sort,meanings,35
blame,3,Sort,meanings,35
piece,3,Sort,meanings,35
people,3,Sort,meanings,35
coffin,2,Sort,meanings,35
crab,2,Sort,meanings,35
romance,3,Sort,meanings,35
stomach,3,Sort,meanings,35
justice,3,Sort,meanings,35
stock,6,Sort,meanings,35
town,4,Sort,meanings,35
impress,2,Sort,meanings,35
seed,4,Sort,meanings,35
child,2,Sort,meanings,35
ban,2,Sort,meanings,35
hall,4,Sort,meanings,35
urge,2,Sort,meanings,35
mistress,1,Sort,meanings,35
rattle,3,Sort,meanings,35
flourish,3,Sort,meanings,35
table,3,Sort,meanings,35
compass,2,Sort,meanings,35
mammal,3,Sort,meanings,4
lettuce,2,Sort,meanings,4
figment,2,Sort,meanings,4
taboo,3,Sort,meanings,4
arson,2,Sort,meanings,4
clover,3,Sort,meanings,4
luggage,3,Sort,meanings,4
tulip,2,Sort,meanings,4
walrus,2,Sort,meanings,4
jungle,3,Sort,meanings,4
bliss,3,Sort,meanings,4
context,3,Sort,meanings,4
role,4,Sort,meanings,4
string,5,Sort,meanings,4
spirit,6,Sort,meanings,4
yeast,3,Sort,meanings,4
bitch,3,Sort,meanings,4
melon,3,Sort,meanings,4
cloak,3,Sort,meanings,4
baby,5,Sort,meanings,4
bandage,3,Sort,meanings,4
carpet,3,Sort,meanings,4
panther,2,Sort,meanings,4
ordeal,3,Sort,meanings,4
dinner,3,Sort,meanings,4
signal,4,Sort,meanings,4
malice,2,Sort,meanings,4
suburb,2,Sort,meanings,4
mischief,3,Sort,meanings,4
food,3,Sort,meanings,4
farewell,2,Sort,meanings,4
fuss,3,Sort,meanings,4
crisis,2,Sort,meanings,4
verge,3,Sort,meanings,4
clergy,2,Sort,meanings,4
canoe,2,Sort,meanings,4
snort,3,Sort,meanings,4
blister,3,Sort,meanings,4
fleet,3,Sort,meanings,4
fraud,3,Sort,meanings,4
harvest,3,Sort,meanings,4
treasure,3,Sort,meanings,4
stab,3,Sort,meanings,4
product,4,Sort,meanings,4
sparkle,3,Sort,meanings,4
courage,2,Sort,meanings,4
boast,3,Sort,meanings,4
bowel,2,Sort,meanings,4
monarch,3,Sort,meanings,4
carcass,2,Sort,meanings,4
castle,2,Sort,meanings,4
soldier,3,Sort,meanings,4
mate,4,Sort,meanings,4
basket,3,Sort,meanings,4
gloom,2,Sort,meanings,4
shame,3,Sort,meanings,4
forge,4,Sort,meanings,4
trouble,4,Sort,meanings,4
success,3,Sort,meanings,4
fiction,3,Sort,meanings,4
sentence,4,Sort,meanings,4
chest,3,Sort,meanings,4
police,2,Sort,meanings,4
camp,3,Sort,meanings,4
closure,3,Sort,meanings,4
affair,3,Sort,meanings,4
function,4,Sort,meanings,4
carriage,3,Sort,meanings,4
contract,4,Sort,meanings,4
dread,3,Sort,meanings,4
stretch,3,Sort,meanings,4
crude,3,Sort,meanings,4
bonnet,3,Sort,meanings,4
game,4,Sort,meanings,4
pride,3,Sort,meanings,4
trust,3,Sort,meanings,4
office,3,Sort,meanings,4
report,4,Sort,meanings,4
caress,4,Sort,meanings,4
incest,1,Sort,meanings,4
cattle,2,Sort,meanings,4
pint,5,Sort,meanings,4
aisle,2,Sort,meanings,4
walnut,2,Sort,meanings,4
cuddle,3,Sort,meanings,4
sorrow,3,Sort,meanings,4
ant,3,Sort,meanings,4
disgust,2,Sort,meanings,4
flea,3,Sort,meanings,4
greed,1,Sort,meanings,4
status,2,Sort,meanings,4
settle,7,Sort,meanings,4
hand,15,Sort,meanings,4
pelvis,1,Sort,meanings,4
pillow,2,Sort,meanings,4
pheasant,1,Sort,meanings,4
dance,6,Sort,meanings,4
sleep,6,Sort,meanings,4
whore,2,Sort,meanings,4
treason,2,Sort,meanings,4
hostess,3,Sort,meanings,4
breakfast,1,Sort,meanings,4
morsel,2,Sort,meanings,4
tortoise,1,Sort,meanings,4
packet,2,Sort,meanings,4
gist,1,Sort,meanings,4
usher,3,Sort,meanings,4
health,2,Sort,meanings,4
prestige,1,Sort,meanings,4
city,2,Sort,meanings,4
knock,5,Sort,meanings,4
wrestle,3,Sort,meanings,4
line,15,Sort,meanings,4
princess,2,Sort,meanings,4
candy,2,Sort,meanings,4
forehead,1,Sort,meanings,4
traffic,3,Sort,meanings,4
culture,3,Sort,meanings,4
honey,3,Sort,meanings,4
spit,5,Sort,meanings,4
junk,4,Sort,meanings,4
pity,2,Sort,meanings,4
item,2,Sort,meanings,4
puzzle,3,Sort,meanings,4
picture,6,Sort,meanings,4
caution,2,Sort,meanings,4
script,4,Sort,meanings,4
prince,3,Sort,meanings,4
rubble,2,Sort,meanings,4
bowl,4,Sort,meanings,4
slave,3,Sort,meanings,4
wit,3,Sort,meanings,4
contempt,1,Sort,meanings,4
belief,2,Sort,meanings,4
launch,6,Sort,meanings,4
date,7,Sort,meanings,4
doubt,3,Sort,meanings,4
chord,5,Sort,meanings,4
needle,4,Sort,meanings,4
husband,2,Sort,meanings,4
crystal,3,Sort,meanings,4
doom,2,Sort,meanings,4
goose,4,Sort,meanings,4
hit,10,Sort,meanings,4
moment,2,Sort,meanings,4
picket,2,Sort,meanings,4
anchor,4,Sort,meanings,4
model,6,Sort,meanings,4
device,3,Sort,meanings,4
knowledge,1,Sort,meanings,4
comb,3,Sort,meanings,4
faith,3,Sort,meanings,4
freedom,2,Sort,meanings,4
couch,3,Sort,meanings,4
handle,5,Sort,meanings,4
fire,10,Sort,meanings,4
glacier,2,Sort,meanings,4
methane,1,Sort,meanings,4
toxin,2,Sort,meanings,4
whimper,2,Sort,meanings,4
asthma,1,Sort,meanings,4
shirt,2,Sort,meanings,4
vulture,2,Sort,meanings,4
leopard,2,Sort,meanings,4
applause,2,Sort,meanings,4
county,3,Sort,meanings,4
pumpkin,2,Sort,meanings,4
strand,3,Sort,meanings,4
trend,3,Sort,meanings,4
spring,4,Sort,meanings,4
power,5,Sort,meanings,4
nectar,2,Sort,meanings,4
saloon,2,Sort,meanings,4
mural,2,Sort,meanings,4
mug,3,Sort,meanings,4
portrait,3,Sort,meanings,4
shark,2,Sort,meanings,4
cough,2,Sort,meanings,4
slope,3,Sort,meanings,4
anger,3,Sort,meanings,4
ceiling,2,Sort,meanings,4
chew,2,Sort,meanings,4
pamphlet,1,Sort,meanings,4
myth,2,Sort,meanings,4
stride,3,Sort,meanings,4
smear,3,Sort,meanings,4
outrage,3,Sort,meanings,4
marvel,3,Sort,meanings,4
mood,3,Sort,meanings,4
message,3,Sort,meanings,4
progress,4,Sort,meanings,4
hurdle,2,Sort,meanings,4
squash,3,Sort,meanings,4
palace,2,Sort,meanings,4
costume,2,Sort,meanings,4
mother,3,Sort,meanings,4
author,3,Sort,meanings,4
terror,2,Sort,meanings,4
toilet,2,Sort,meanings,4
bounce,3,Sort,meanings,4
cushion,3,Sort,meanings,4
glee,2,Sort,meanings,4
tumble,3,Sort,meanings,4
cease,2,Sort,meanings,4
artist,2,Sort,meanings,4
sin,3,Sort,meanings,4
whisper,3,Sort,meanings,4
apple,2,Sort,meanings,4
heaven,3,Sort,meanings,4
tiger,2,Sort,meanings,4
monkey,3,Sort,meanings,4
jewel,2,Sort,meanings,4
phase,2,Sort,meanings,4
neutral,3,Sort,meanings,4
ease,3,Sort,meanings,4
troll,3,Sort,meanings,4
sword,2,Sort,meanings,4
lust,2,Sort,meanings,4
consent,3,Sort,meanings,4
transit,2,Sort,meanings,4
cure,3,Sort,meanings,4
excuse,3,Sort,meanings,4
triumph,2,Sort,meanings,4
reason,4,Sort,meanings,4
breast,3,Sort,meanings,4
pause,2,Sort,meanings,4
bracket,3,Sort,meanings,4
essence,2,Sort,meanings,4
limit,3,Sort,meanings,4
shaft,3,Sort,meanings,4
duty,2,Sort,meanings,4
ruffle,3,Sort,meanings,4
person,3,Sort,meanings,4
metal,2,Sort,meanings,4
guitar,3,Sort,meanings,4
dandruff,1,Sort,meanings,4
blouse,2,Sort,meanings,4
zebra,2,Sort,meanings,4
trousers,2,Sort,meanings,4
typhoon,2,Sort,meanings,4
giraffe,2,Sort,meanings,4
hostage,3,Sort,meanings,4
bead,3,Sort,meanings,4
lunch,2,Sort,meanings,4
sandwich,3,Sort,meanings,4
phantom,4,Sort,meanings,4
concept,4,Sort,meanings,4
blood,5,Sort,meanings,4
service,6,Sort,meanings,4
ulcer,2,Sort,meanings,4
sweater,2,Sort,meanings,4
stove,2,Sort,meanings,4
slum,2,Sort,meanings,4
necklace,2,Sort,meanings,4
doctrine,3,Sort,meanings,4
apron,2,Sort,meanings,4
ham,3,Sort,meanings,4
candle,3,Sort,meanings,4
rain,4,Sort,meanings,4
escort,3,Sort,meanings,4
parrot,2,Sort,meanings,4
talent,3,Sort,meanings,4
fame,2,Sort,meanings,4
leisure,2,Sort,meanings,4
balloon,3,Sort,meanings,4
risk,3,Sort,meanings,4
menace,3,Sort,meanings,4
midst,2,Sort,meanings,4
complex,4,Sort,meanings,4
cricket,3,Sort,meanings,4
cancer,2,Sort,meanings,4
wallet,2,Sort,meanings,4
toast,4,Sort,meanings,4
merchant,2,Sort,meanings,4
sister,3,Sort,meanings,4
punch,4,Sort,meanings,4
bulge,2,Sort,meanings,4
project,4,Sort,meanings,4
lumber,3,Sort,meanings,4
squeeze,3,Sort,meanings,4
method,2,Sort,meanings,4
wish,3,Sort,meanings,4
pension,2,Sort,meanings,4
moth,2,Sort,meanings,4
beggar,2,Sort,meanings,4
trumpet,3,Sort,meanings,4
mansion,2,Sort,meanings,4
victim,2,Sort,meanings,4
wood,3,Sort,meanings,4
notion,3,Sort,meanings,4
plea,3,Sort,meanings,4
reject,2,Sort,meanings,4
neglect,2,Sort,meanings,4
attempt,3,Sort,meanings,4
doctor,3,Sort,meanings,4
texture,3,Sort,meanings,4
snail,2,Sort,meanings,4
button,3,Sort,meanings,4
class,4,Sort,meanings,4
version,3,Sort,meanings,4
grind,3,Sort,meanings,4
respect,3,Sort,meanings,4
throat,2,Sort,meanings,4
passion,3,Sort,meanings,4
parade,3,Sort,meanings,4
fault,4,Sort,meanings,4
aspect,3,Sort,meanings,4
circuit,3,Sort,meanings,4
column,3,Sort,meanings,4
gain,4,Sort,meanings,4
virtue,2,Sort,meanings,4
art,4,Sort,meanings,4
vowel,3,Sort,meanings,4
spinach,1,Sort,meanings,4
dessert,2,Sort,meanings,4
lobster,3,Sort,meanings,4
shrug,2,Sort,meanings,4
scalpel,1,Sort,meanings,4
waitress,1,Sort,meanings,4
fortress,2,Sort,meanings,4
cottage,2,Sort,meanings,4
console,3,Sort,meanings,4
garbage,2,Sort,meanings,4
nuisance,2,Sort,meanings,4
luck,3,Sort,meanings,4
issue,4,Sort,meanings,4
passage,4,Sort,meanings,4
head,7,Sort,meanings,4
pest,2,Sort,meanings,4
moisture,1,Sort,meanings,4
prison,2,Sort,meanings,4
beer,2,Sort,meanings,4
hammock,1,Sort,meanings,4
python,3,Sort,meanings,4
surgeon,1,Sort,meanings,4
chauffeur,1,Sort,meanings,4
venom,2,Sort,meanings,4
guilt,2,Sort,meanings,4
dare,3,Sort,meanings,4
donkey,2,Sort,meanings,4
despair,2,Sort,meanings,4
ladder,3,Sort,meanings,4
wrath,1,Sort,meanings,4
nurture,3,Sort,meanings,4
wisdom,1,Sort,meanings,4
feat,2,Sort,meanings,4
employ,3,Sort,meanings,4
reptile,1,Sort,meanings,4
pupil,3,Sort,meanings,4
bondage,2,Sort,meanings,4
leaf,3,Sort,meanings,4
island,2,Sort,meanings,4
hate,2,Sort,meanings,4
monster,2,Sort,meanings,4
desert,3,Sort,meanings,4
mirror,2,Sort,meanings,4
resort,3,Sort,meanings,4
delight,2,Sort,meanings,4
recall,3,Sort,meanings,4
hope,4,Sort,meanings,4
plasma,2,Sort,meanings,4
lace,3,Sort,meanings,4
jacket,2,Sort,meanings,4
cotton,2,Sort,meanings,4
smell,3,Sort,meanings,4
curtain,2,Sort,meanings,4
kill,3,Sort,meanings,4
pleasure,2,Sort,meanings,4
battle,3,Sort,meanings,4
blame,2,Sort,meanings,4
piece,4,Sort,meanings,4
people,2,Sort,meanings,4
coffin,2,Sort,meanings,4
crab,3,Sort,meanings,4
romance,3,Sort,meanings,4
stomach,3,Sort,meanings,4
justice,1,Sort,meanings,4
stock,5,Sort,meanings,4
town,2,Sort,meanings,4
impress,2,Sort,meanings,4
seed,3,Sort,meanings,4
child,2,Sort,meanings,4
ban,2,Sort,meanings,4
hall,2,Sort,meanings,4
urge,3,Sort,meanings,4
mistress,3,Sort,meanings,4
rattle,3,Sort,meanings,4
flourish,3,Sort,meanings,4
table,3,Sort,meanings,4
compass,3,Sort,meanings,4
glacier,1.8,Sort,semdiv,35
spinach,1.3,Sort,semdiv,35
plasma,1.5,Sort,semdiv,35
picket,0.5,Sort,semdiv,35
pelvis,0.9,Sort,semdiv,35
pest,0.7,Sort,semdiv,35
pillow,1.1,Sort,semdiv,35
bitch,0.1,Sort,semdiv,35
doctor,1.2,Sort,semdiv,35
zebra,1.9,Sort,semdiv,35
whimper,0.4,Sort,semdiv,35
lace,0.8,Sort,semdiv,35
sin,0.2,Sort,semdiv,35
prince,1.4,Sort,semdiv,35
carriage,1.7,Sort,semdiv,35
scalpel,1.6,Sort,semdiv,35
carcass,0.3,Sort,semdiv,35
walnut,1,Sort,semdiv,35
clover,0.6,Sort,semdiv,35
texture,1.1,Sort,semdiv,35
cuddle,1,Sort,semdiv,35
forehead,1.2,Sort,semdiv,35
toast,0.9,Sort,semdiv,35
whisper,0.7,Sort,semdiv,35
rubble,0.4,Sort,semdiv,35
castle,1.8,Sort,semdiv,35
hostess,1.3,Sort,semdiv,35
panther,1.9,Sort,semdiv,35
chest,1.5,Sort,semdiv,35
snail,0.5,Sort,semdiv,35
consent,0.8,Sort,semdiv,35
island,1.3,Sort,semdiv,35
heaven,1.2,Sort,semdiv,35
ant,0.6,Sort,semdiv,35
culture,1.1,Sort,semdiv,35
crystal,1,Sort,semdiv,35
honey,0.9,Sort,semdiv,35
monster,1.4,Sort,semdiv,35
button,1.1,Sort,semdiv,35
spit,0.7,Sort,semdiv,35
tortoise,0.6,Sort,semdiv,35
tiger,1.5,Sort,semdiv,35
pause,1,Sort,semdiv,35
parrot,1.3,Sort,semdiv,35
toilet,0.9,Sort,semdiv,35
packet,0.8,Sort,semdiv,35
malice,0.7,Sort,semdiv,35
myth,1.1,Sort,semdiv,35
flea,0.5,Sort,semdiv,35
bliss,1.3,Sort,semdiv,35
class,1.2,Sort,semdiv,35
resort,1.6,Sort,semdiv,35
gloom,1,Sort,semdiv,35
ladder,1.4,Sort,semdiv,35
item,0.9,Sort,semdiv,35
greed,0.7,Sort,semdiv,35
stock,1.1,Sort,semdiv,35
duty,0.6,Sort,semdiv,35
table,1.2,Sort,semdiv,35
shame,0.7,Sort,semdiv,35
glee,1.1,Sort,semdiv,35
plea,0.9,Sort,semdiv,35
town,1,Sort,semdiv,35
courage,0.8,Sort,semdiv,35
menace,0.6,Sort,semdiv,35
recall,1.1,Sort,semdiv,35
spring,1.4,Sort,semdiv,35
knowledge,1.6,Sort,semdiv,35
pride,1.2,Sort,semdiv,35
picture,1.5,Sort,semdiv,35
crude,0.7,Sort,semdiv,35
impress,1.1,Sort,semdiv,35
neglect,0.8,Sort,semdiv,35
hope,1,Sort,semdiv,35
role,1.3,Sort,semdiv,35
ease,0.9,Sort,semdiv,35
success,1.1,Sort,semdiv,35
attempt,1.3,Sort,semdiv,35
bowel,0.8,Sort,semdiv,35
nectar,2.2,Sort,semdiv,35
reptile,1.9,Sort,semdiv,35
lettuce,1.4,Sort,semdiv,35
princess,2.4,Sort,semdiv,35
yeast,1.2,Sort,semdiv,35
saloon,1.8,Sort,semdiv,35
pupil,1.6,Sort,semdiv,35
cancer,2.3,Sort,semdiv,35
mural,1.7,Sort,semdiv,35
prison,2.5,Sort,semdiv,35
taboo,2.1,Sort,semdiv,35
cloak,1.5,Sort,semdiv,35
portrait,2.4,Sort,semdiv,35
candy,1.3,Sort,semdiv,35
sleep,2,Sort,semdiv,35
shirt,1.5,Sort,semdiv,35
hammock,2.2,Sort,semdiv,35
shark,2.3,Sort,semdiv,35
giraffe,2.4,Sort,semdiv,35
palace,2.4,Sort,semdiv,35
hostage,2.5,Sort,semdiv,35
leaf,1.4,Sort,semdiv,35
beggar,1.7,Sort,semdiv,35
carpet,1.8,Sort,semdiv,35
leopard,2.3,Sort,semdiv,35
tulip,2,Sort,semdiv,35
shaft,1.9,Sort,semdiv,35
fleet,2.2,Sort,semdiv,35
bead,1.5,Sort,semdiv,35
couch,1.8,Sort,semdiv,35
ordeal,2.2,Sort,semdiv,35
rain,1.7,Sort,semdiv,35
art,1.7,Sort,semdiv,35
mate,1.9,Sort,semdiv,35
game,2,Sort,semdiv,35
guilt,2.4,Sort,semdiv,35
police,2.4,Sort,semdiv,35
lunch,2.1,Sort,semdiv,35
rattle,2,Sort,semdiv,35
chew,1.8,Sort,semdiv,35
victim,2.4,Sort,semdiv,35
dare,1.8,Sort,semdiv,35
wit,1.9,Sort,semdiv,35
basket,1.8,Sort,semdiv,35
stab,2.1,Sort,semdiv,35
wood,1.7,Sort,semdiv,35
talent,2.3,Sort,semdiv,35
doom,2.2,Sort,semdiv,35
camp,1.9,Sort,semdiv,35
pity,2.3,Sort,semdiv,35
product,2.2,Sort,semdiv,35
goose,2.2,Sort,semdiv,35
phantom,2.4,Sort,semdiv,35
strand,2.1,Sort,semdiv,35
pleasure,2.4,Sort,semdiv,35
prestige,2.4,Sort,semdiv,35
jewel,2.3,Sort,semdiv,35
device,2.2,Sort,semdiv,35
nurture,2.2,Sort,semdiv,35
excuse,2.1,Sort,semdiv,35
marvel,2.3,Sort,semdiv,35
city,2.4,Sort,semdiv,35
virtue,2.3,Sort,semdiv,35
concept,2.3,Sort,semdiv,35
fault,2.2,Sort,semdiv,35
midst,2.1,Sort,semdiv,35
essence,2.3,Sort,semdiv,35
freedom,2.4,Sort,semdiv,35
neutral,2.1,Sort,semdiv,35
trouble,2.4,Sort,semdiv,35
piece,2.2,Sort,semdiv,35
status,2.3,Sort,semdiv,35
flourish,2.3,Sort,semdiv,35
issue,2.3,Sort,semdiv,35
cease,2.1,Sort,semdiv,35
progress,2.4,Sort,semdiv,35
people,2.4,Sort,semdiv,35
guitar,1.6,Sort,semdiv,35
troll,1,Sort,semdiv,35
methane,0.8,Sort,semdiv,35
chord,1.4,Sort,semdiv,35
hurdle,1.8,Sort,semdiv,35
blouse,0.4,Sort,semdiv,35
artist,1.2,Sort,semdiv,35
script,1.6,Sort,semdiv,35
monarch,2.2,Sort,semdiv,35
lobster,1,Sort,semdiv,35
sword,1.8,Sort,semdiv,35
pint,1.4,Sort,semdiv,35
dance,1.6,Sort,semdiv,35
trousers,0.6,Sort,semdiv,35
needle,1,Sort,semdiv,35
snort,1,Sort,semdiv,35
sentence,0.8,Sort,semdiv,35
baby,0.6,Sort,semdiv,35
jacket,1.2,Sort,semdiv,35
waitress,1,Sort,semdiv,35
whore,0.4,Sort,semdiv,35
fortress,1.4,Sort,semdiv,35
blister,1.2,Sort,semdiv,35
costume,1.6,Sort,semdiv,35
treason,1.8,Sort,semdiv,35
ham,0.8,Sort,semdiv,35
slope,1.2,Sort,semdiv,35
apple,0.8,Sort,semdiv,35
husband,1.4,Sort,semdiv,35
romance,1.6,Sort,semdiv,35
soldier,2,Sort,semdiv,35
breakfast,1.4,Sort,semdiv,35
mansion,1.8,Sort,semdiv,35
merchant,1.6,Sort,semdiv,35
morsel,0.8,Sort,semdiv,35
walrus,1.2,Sort,semdiv,35
author,1.4,Sort,semdiv,35
contract,1.6,Sort,semdiv,35
passion,1.8,Sort,semdiv,35
terror,2,Sort,semdiv,35
county,0.8,Sort,semdiv,35
metal,1.2,Sort,semdiv,35
signal,1.2,Sort,semdiv,35
blood,1.4,Sort,semdiv,35
pumpkin,0.8,Sort,semdiv,35
junk,1,Sort,semdiv,35
mirror,1.2,Sort,semdiv,35
trust,1.4,Sort,semdiv,35
monkey,1.4,Sort,semdiv,35
bounce,1.2,Sort,semdiv,35
justice,1.8,Sort,semdiv,35
nuisance,1.4,Sort,semdiv,35
lumber,1.2,Sort,semdiv,35
mischief,1.4,Sort,semdiv,35
smear,1.4,Sort,semdiv,35
wrath,1.8,Sort,semdiv,35
closure,1.6,Sort,semdiv,35
bracket,1.4,Sort,semdiv,35
farewell,1.4,Sort,semdiv,35
belief,1.2,Sort,semdiv,35
version,1.2,Sort,semdiv,35
risk,1.2,Sort,semdiv,35
context,1.4,Sort,semdiv,35
launch,1.4,Sort,semdiv,35
wisdom,1.6,Sort,semdiv,35
knock,1.2,Sort,semdiv,35
feat,1.4,Sort,semdiv,35
person,1,Sort,semdiv,35
blame,1.4,Sort,semdiv,35
tumble,1.4,Sort,semdiv,35
head,1.2,Sort,semdiv,35
service,1.6,Sort,semdiv,35
office,1.6,Sort,semdiv,35
power,1.8,Sort,semdiv,35
wish,1.4,Sort,semdiv,35
aspect,1.6,Sort,semdiv,35
caution,1.6,Sort,semdiv,35
reason,1.6,Sort,semdiv,35
ulcer,0.5,Sort,semdiv,35
mammal,1.3,Sort,semdiv,35
dandruff,0.9,Sort,semdiv,35
cricket,1.7,Sort,semdiv,35
pension,1.1,Sort,semdiv,35
canoe,1.9,Sort,semdiv,35
sweater,1.2,Sort,semdiv,35
